what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996358192
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996368214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996375689
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499996388111
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1499996388150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996388169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996393731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1499996394959
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1499996398251
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1499996398265
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1499996398348
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1499996398350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1499996398409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1499996401764
